FACILITY ID,WDID,FACILITY NAME,PROGRAM CATEGORY,Reclassification,COMMUNITY TYPE,FEDERAL FACILITY,GW ASSESSMENT,NPDES ASSESSMENT,WDR ASSESSMENT,CS ASSESSMENT
222129,#N/A,EBMUD Pardee Center WWTF,WDR,NR,n/a,FALSE,Yes,No,No,No
222912,#N/A,ESALEN INSTITUTE Onsite WW Treatment System,WDR,NR,n/a,FALSE,Yes,No,No,No
259194,#N/A,EVMWD Horsethief Canyon WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259210,#N/A,EVMWD Railroad Canyon WWRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
835076,#N/A,EZ Trip 1277,WDR,NR,n/a,FALSE,Yes,No,No,No
722140,#N/A,Eagle Ridge RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
221974,#N/A,Eagles Nest Leachfield,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273169,#N/A,Earlimart WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
221988,#N/A,Early Intake Wastewater System,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
223236,#N/A,East Brother Light StationWWTP,WDR,NR,n/a,FALSE,Yes,No,No,No
880583,#N/A,"East Side Campground OWTS, Pinnacles National Park",WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
222071,#N/A,Eastern Sierra CSD WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
222069,#N/A,Eastern Sierra College Center,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
222091,#N/A,Eastman Lake Admin Area,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
222092,#N/A,Eastman Lake Chowchilla REC,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
222093,#N/A,Eastman Lake Cordoniz REC,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
222143,#N/A,Echo Lodge Resort,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
222144,#N/A,Echo Mars Ponds,WDR,Federal: Non-residential,COMMUNITY,TRUE,Yes,No,No,No
222396,#N/A,El Capitan Canyon Campground,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
222398,#N/A,El Capitan State Beach WWTP,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
222436,#N/A,El Dorado MHP WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
798453,#N/A,El Rio Estates,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
271777,#N/A,El Toro Water Dist WWRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
252260,#N/A,Elk Country RV Resort & Campground,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
222621,#N/A,Elkhorn Correctional Facility WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
222624,#N/A,Elkhorn Safety Roadside Rest Area,WDR,NR,n/a,FALSE,Yes,No,No,No
222628,#N/A,Elkus Youth Ranch WWTP,WDR,NR,n/a,FALSE,Yes,No,No,No
222684,#N/A,Emerald Cove Resort,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
222685,#N/A,Emerald Pines Resort Cottages,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
268043,#N/A,Encinal Canyon Water Recycling Plant on Tract 46277,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
222803,#N/A,Englebright Lake WWTF,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
222916,#N/A,Escalon Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
222947,#N/A,Esparto CSD WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
222998,#N/A,Etna STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
223043,#N/A,Evans Residence,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
223068,#N/A,Evergreen Lodge,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
273112,#N/A,Exeter WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224503,#N/A,FIRESTONE BUSINESS PARK Onsite WW Treatment System,WDR,NR,n/a,FALSE,Yes,No,No,No
224057,#N/A,Fairbanks Ranch WPCF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224107,#N/A,Fairway Oaks Development,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224125,#N/A,Fall River Mills STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224130,#N/A,Fallbrook Kamp Retreat,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
804421,#N/A,"Family Ranch, Inc.",WDR,NR,n/a,FALSE,Yes,No,No,No
259201,#N/A,Farm MWC WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273113,#N/A,Farmersville WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224192,#N/A,Farming D WWTF,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
224242,#N/A,Feather River Hospital,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224326,#N/A,Fenn Hunting Club WW Treatment,WDR,NR,n/a,FALSE,Yes,No,No,No
224384,#N/A,Fetzer Vineyards Labor Housing,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224429,#N/A,"Fiero Lane Water Company, Inc.",WDR,NR,n/a,FALSE,Yes,No,No,No
224431,#N/A,Fiesta Cathedral Palm 97-50083,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
225881,#N/A,Fillmore WWTP and Wastewater Recycling Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
225896,#N/A,"Fire Camp #11, Acton",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
225897,#N/A,"Fire Camp #8, Malibu",WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
225899,#N/A,Fire Station # 71,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
225903,#N/A,Fire Station #99,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
273114,#N/A,Firebaugh WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224567,#N/A,Five and Forty Six WWTF,WDR,NR,n/a,FALSE,Yes,No,No,No
787568,#N/A,Floral Gift & Home Decor International,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
224692,#N/A,Flying J #613,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
224827,#N/A,Foothill Elementary School WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
647162,#N/A,Foothill Horizons School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224826,#N/A,Foothills MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259190,#N/A,Forest Home CC WWTP,WDR,NR,n/a,FALSE,Yes,No,No,No
224889,#N/A,Forest Meadows WWT & RP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224893,#N/A,Forest Springs WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
226148,#N/A,Forester & Fire Warden Camp 13,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224898,#N/A,Foresthill High School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
225534,#N/A,Fort Hunter Liggett WWTP,WDR,Federal: Residential or mixed,COMMUNITY,TRUE,Yes,No,Yes,No
225072,#N/A,Fort Jones City WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
225146,#N/A,Fountain of Youth Spa,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273170,#N/A,Franklin WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
225411,#N/A,French Ranch Community WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
225420,#N/A,Frenchman Lake Recreation Area,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
201064,#N/A,Fresno Cnty #1-Tamarack Estates WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201073,#N/A,Fresno Cnty #30-El Porvenir WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201074,#N/A,Fresno Cnty #31B-Shaver Lake WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201075,#N/A,Fresno Cnty #32-Cantua Creek WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201076,#N/A,Fresno Cnty #34-Millerton New Town WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201078,#N/A,Fresno Cnty #38-Sky Harbour WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201079,#N/A,Fresno Cnty #40-Shaver Springs WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201080,#N/A,Fresno Cnty #41-Shaver Lake WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201081,#N/A,Fresno Cnty #44-D Monte Verdi Estates WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201082,#N/A,Fresno Cnty #44A-Millerton Lake MHV WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201083,#N/A,Fresno Cnty #47-Quail Lake WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
234146,#N/A,Fresno Cnty Juvenile Justice WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273115,#N/A,Fresno Regional WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
793760,#N/A,Friant Ranch WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
225501,#N/A,Frontier Village,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
226637,#N/A,Gafner Water Reclamation Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
226719,#N/A,Garberville POTW,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
226826,#N/A,Gateway Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
854174,#N/A,Gaviota Safety Roadside Rest Area,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
226846,#N/A,Gaviota State Park Onsite WW Treatment System,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
226847,#N/A,Gayla Manor WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227080,#N/A,Gerber STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
255382,#N/A,Gianelli (San Luis) Pump-Generate Plant WWTF,WDR,NR,n/a,FALSE,Yes,No,No,No
227217,#N/A,Glacier Point WWTF,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
806540,#N/A,Glenview Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227352,#N/A,Glenwood Boys Ranch WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227370,#N/A,Globe Hotel,WDR,NR,n/a,FALSE,Yes,No,No,No
227425,#N/A,Gold Beach Park,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
227440,#N/A,Gold Mountain WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227444,#N/A,Gold Ridge Forest Unit 3,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227445,#N/A,"Gold Ridge HA, UNIT III",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227451,#N/A,Gold Run Roadside Rests,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
227463,#N/A,Gold Strike Village,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
752217,#N/A,Golden Bear RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
227485,#N/A,Golden Feather MHP WTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227501,#N/A,Golden Hills Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227503,#N/A,Golden Hills WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227507,#N/A,Golden Meadows STP (sand filter),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227508,#N/A,Golden Oaks MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227602,#N/A,Gonzales WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
862046,#N/A,Google Bay View Campus,WDR,NR,n/a,FALSE,Yes,No,No,No
229051,#N/A,Gorman WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227713,#N/A,Graeagle Meadows Townhomes,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
800038,#N/A,Graeagle WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
229145,#N/A,Granite Bay State Park,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
227779,#N/A,Grant Elementary School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227781,#N/A,Grant Grove WWTF,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
227814,#N/A,Grass Valley Mobile Home Village,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227843,#N/A,Grayson Comm Serv Dist WTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
815678,#N/A,"Greek Orthodox Monestery of the Theotokos, The Life Giving Spring",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
783432,#N/A,Green Clean Express Wash,WDR,NR,n/a,FALSE,Yes,No,No,No
808412,#N/A,Green Rock,WDR,NR,n/a,FALSE,Yes,No,No,No
227893,#N/A,"Greenfield WWTP, City of",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227914,#N/A,Greenstone Estates Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227918,#N/A,Greenville WW Ponds,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227962,#N/A,Grenada Sanitary District STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
227980,#N/A,Gridley WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
228016,#N/A,Grizzly Creek Ranch WWTF,WDR,NR,n/a,FALSE,Yes,No,No,No
228057,#N/A,Groveland WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
228067,#N/A,Growlersburg Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
228104,#N/A,Guadalupe WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
228109,#N/A,Gualala WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273147,#N/A,Gunner Ranch Water Reclamation Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
228143,#N/A,Gurdjieff Foundation Retreat,WDR,NR,n/a,FALSE,Yes,No,No,No
273116,#N/A,Gustine WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
229466,#N/A,Hacienda WWTP,WDR,NR,n/a,FALSE,Yes,No,No,No
229727,#N/A,Hale Avenue Resource Recovery Facility (HARRF) Recycled Water,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
229544,#N/A,Hamilton City CSD WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
870434,#N/A,Hampton Inn and Suites Three Rivers WWTF,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
273118,#N/A,Hanford WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
231219,#N/A,Hanson Elementary School OWTS,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
229643,#N/A,Happy Camp WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
229645,#N/A,Happy Valley Primary School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259760,#N/A,Harbison Canyon Estates,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
782065,#N/A,Harmony Grove Water Reclamation Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240716,#N/A,Harney Lane Migrant Center,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
224179,#N/A,Harris Farms Farm Labor Housing Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232096,#N/A,Harris Ranch Inn and Restaurant WWTF,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
246381,#N/A,Hartland Christian OWTS,WDR,NR,n/a,FALSE,Yes,No,No,No
231329,#N/A,Harwood Homes Tract 43196-01,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
229955,#N/A,Heather Glen Mobile Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
229958,#N/A,Heavenly Oaks Residential Community,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
271519,#N/A,Heise Park Campground,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
230011,#N/A,Helendale Silverlakes STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230034,#N/A,Helms Housing & Support Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230083,#N/A,Henry W Coe St Pk,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
230092,#N/A,Hensley Lake,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
230118,#N/A,Heritage House,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
806008,#N/A,Hi-Desert WD Reclamation Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
274587,#N/A,Hi-Ho Lodge & MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230282,#N/A,Hidden Valley Lake WRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230289,#N/A,Hideaway Lake M.E. S.T.P. OWTS,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230290,#N/A,Higgins Village WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
783032,#N/A,Hillside Assembly of God Church,WDR,NR,n/a,FALSE,Yes,No,No,No
273141,#N/A,Hilmar CWD WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230429,#N/A,Hilton Creek CSD Package STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239190,#N/A,Hoberg's Resort,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
230512,#N/A,Holbrook Apartments,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
861192,#N/A,Holcomb Valley Camp,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
230555,#N/A,Hollister Domestic WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230556,#N/A,Hollister Industrial WWTP,WDR,NR,n/a,FALSE,Yes,No,No,No
226149,#N/A,Hope Gardens Family Center,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230693,#N/A,Hopland Public Utilities District,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230706,#N/A,Horseshoe Bend REC Area,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
240362,#N/A,Housing Authority Cnty of Merced - Los Banos,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
799843,#N/A,Housing Authority of County of Merced-Merced,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230812,#N/A,Hughson WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230825,#N/A,Humane Society of Sonoma County,WDR,NR,n/a,FALSE,Yes,No,No,No
273148,#N/A,Hume Lake WWTF,WDR,NR,n/a,FALSE,Yes,No,No,No
230914,#N/A,Huntington Pines Mutual Water Company,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273119,#N/A,Huron WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
871803,#N/A,Huttopia Parasdise Springs,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
882444,#N/A,Huttopia Six Sigma,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
888692,#N/A,Hyperion Advanced Water Purification Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232085,#N/A,I'SOT School Ponds,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232095,#N/A,I-5 & Dorris Avenue WWTF,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
273149,#N/A,I-5 & Highway 58 WWTF,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
232097,#N/A,I-5 & Jayne Avenue Facility,WDR,NR,n/a,FALSE,Yes,No,No,No
232098,#N/A,I-5 & Panoche Road WWTF,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
803461,#N/A,I-5 @ Dunsmuir Commercial Vehicle Enforcement Facility CVEF,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
236297,#N/A,I-5 @ Lakehead SRRA,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
245524,#N/A,I-5 @ O'Brien SRRA,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
266620,#N/A,I5 Eastside Wastewater Discharge Ponds,WDR,NR,n/a,FALSE,Yes,No,No,No
259155,#N/A,Idyllwild WD WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232264,#N/A,Imp Wildlife Wister,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
232259,#N/A,Imperial CCD WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232340,#N/A,Independence WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232356,#N/A,Indian Hills Campground,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
232357,#N/A,Indian Oaks Trailer Ranch,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
232360,#N/A,Indian Rock Vineyards Subdivision (IRVS) WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232363,#N/A,Indian Springs Reclamation Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232365,#N/A,Indian Wells RV Round-UP,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
232368,#N/A,Indianola Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232429,#N/A,Industrial WWTP,WDR,NR,n/a,FALSE,Yes,No,No,No
232151,#N/A,Institute Noetic Science WWTP Mound System,WDR,NR,n/a,FALSE,Yes,No,No,No
785646,#N/A,Intake Pumping Plant,WDR,NR,n/a,FALSE,Yes,No,No,No
232555,#N/A,Intermountain Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232556,#N/A,Intermountain Fair of Shasta County,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
232625,#N/A,Inyokern CSD WTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
214640,#N/A,Ione WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232641,#N/A,"Irish Beach Subdivision Units 1,2,3,4",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232714,#N/A,Ishi Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
707492,#N/A,Island Park Recreation Area - Pine Flat Lake,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
232721,#N/A,Isleton WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273172,#N/A,Ivanhoe WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
232760,#N/A,Ivy Del Trailer Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
233664,#N/A,JGW RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
805724,#N/A,JH Ranch,WDR,NR,n/a,FALSE,Yes,No,No,No
233409,#N/A,Jalama Beach County Park WWTP,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
233460,#N/A,Jamestown Sanitary District Wastewater Treatment Facilities,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
657618,#N/A,Jenness Park Christian Camp,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
233610,#N/A,Jenny Lind Elementary School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
770649,#N/A,John & Kimberly Adair,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
234013,#N/A,Jojoba Hills SKP Resort,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
234038,#N/A,Joplin Youth Center,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
770632,#N/A,Jordan Winery Onsite Wastewater Treatment System (Domestic Waste),WDR,NR,n/a,FALSE,Yes,No,No,No
260486,#N/A,Jose Flores WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
785905,#N/A,Joshua Tree Elementary School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
234117,#N/A,Julian Water Pollution Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
234123,#N/A,June Lake PUD STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
234126,#N/A,June Mtn Ski Area Chalet,WDR,NR,n/a,FALSE,Yes,No,No,No
256655,#N/A,Justice House - Shay Road,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
234547,#N/A,K.Q. Ranch Resort 97-50032,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
234608,#N/A,Kamp Anza RV Resort,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
234718,#N/A,Keefer Creek Subdivision Phase II,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
771804,#N/A,Kendall-Jackson Wine Center Domestic Waste,WDR,NR,n/a,FALSE,Yes,No,No,No
234841,#N/A,Kerman WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
210698,#N/A,Kern Cnty Buena Vista Aquatic Rec Area,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
252277,#N/A,Kern Cnty CSA 39.8-Reeder Tract,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
256772,#N/A,Kern Cnty Sheriff's Lerdo WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
234854,#N/A,Kern Co CSA 40-Pine Mountain Club,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273142,#N/A,Kern Sanitation Authority WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
234913,#N/A,Kern Valley Healthcare District WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
234915,#N/A,Kern Valley State Prison WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273173,#N/A,Kettleman City WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
235021,#N/A,King City Domestic WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
235051,#N/A,Kings Canyon MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
719232,#N/A,Kings River UESD OWTS,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
235064,#N/A,Kings Valley Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
235068,#N/A,Kingsbury Greens CSD WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
268017,#N/A,Kinneloa Ridge Development Tract 37856,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
235088,#N/A,Kirkwood Meadows WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
235102,#N/A,Klamath CSD STP (Del Norte Community Development),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248128,#N/A,Klamath NF Petersburg Fire Station,WDR,Federal: Residential/transient,TRANSIENT,TRUE,Yes,No,Yes,No
209798,#N/A,Klamath Ranch Resort and Blue Heron RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
855819,#N/A,Knights Bridge Winery - Domestic,WDR,NR,n/a,FALSE,Yes,No,No,No
235144,#N/A,Knights Landing CSD WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
235207,#N/A,Konocti Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
